listing_id,id,date,reviewer_id,reviewer_name,comments,Language
674784,576865011,2019-12-14,311655585,Lena,"DREAM HOUSE!!  Thank you to the owners of this beautiful home.  We have stayed in many airbnbs and this was the best one yet.  We had a totally relaxing stay with absolutely no headaches.  The internet is fast, the pool is awesome, the beds are comfortable, the owners are 100% available, the caretaker is the kindest and most unobtrusive person ever, and everything was sparkling clean.  I am pleased to recommend this place to anyone!!!",en
674784,593753675,2020-01-16,11312451,Dyanne,EXCEEDED OUR EXPECTATIONS!  Absolutely perfect.  The house is very comfortable and the house had everything we needed.   It's located in a very safe neighborhood close to everything!  We walked to the market and to Starbucks and there's an ice cream place down the street that my kid loved.  The backyard is relaxing and the heated pool is amazing! It's very close to Universal  Studios and not too far from Disneyland and a number of other fun places.  Jen and Pete were fantastic hosts - always answered our questions promptly.  They also had lots of wonderful recommendations for us.  We would happily recommend this house to anyone!,en
674784,601083440,2020-02-02,4804246,Shayna,"This place rocked.  Close to everything, clean, comfortable, kids happy.  Pete and Jen available when I couldn't figure out the stove.  Thanks for a great vacation, you guys.  And thanks for all the in-the-know restaurant recommendations!  We're already counting the days until next year.",en
674784,628368675,2020-06-07,27004686,Regina,"We traveled with three kids. It was an awesome family vacation. We loved everything about the place starting with the neighborhood and ending with the pool. The house is wired for music to play everywhere. Alexa was cool to have :) I was surprised to have sugar, flour, olive oil, a bunch of spices, and other condiments. It was definitely a nice touch. PS4 worked perfect for the kids as well as having electric scooter, all sorts of board games, cards and books. Beds were all comfortable and linens were clean. There were plenty of towels for the pool. It was awesome to have a large, as our kids called it ""raft"" to play in the pool on top of water guns and other pool relates toys. The backyard was AWESOME. It was lash with greens, had very nice lights at night (for ambiance), very thoughtful during space and for pit. The owners were super! They comminated immediately and were very helpful. It was especially touching that we were allowed to leave later without extra fee even though it was our fault we screwed up the date of departure (it happens to the best of us ). All and all, we would definitely be back and I recommend this place to anyone, whether you are with kids or without. This house could be very nice for kids-free vacation as well. Thank you, Pete and Jen.",en
674784,638230784,2020-07-14,524346,Davison,"Pete's place was the best Airbnb experience we've ever had. We have formed many treasured memories as a result of this particular stay that I hope our children will remember long into the future.Communication with the host (Pete) was super fast, clear and accurate. Directions and guidance were abundant and spot-on, and the long list of amenities (wifi, pool, grill, fully equipped kitchen, swing set, patio, privacy, PS4, etc.) were exactly as described. The pictures honestly don't do this listing justice; the place is more amazing when you arrive. If you stay for a longer duration, you will truly have the opportunity to feel like a Californian local, with easy access to multiple beaches, Universal Studios close by, but in a quiet residential neighborhood -- absolutely perfect for a family trip.Our young children cried when we left because they will miss their ""second home"", and we plan to go back again in future years.",en
674784,648385739,2020-08-08,6398903,Rebecca,"Pete's place is a dream come true. It has everything my husband and I wanted in an Airbnb. The backyard is more than we could ever dream about. Not only is the pool super warm (solar heated and electronic if needed), but there's a built-in grill, a covered patio with ample seating and tables, a swing set, and it's enclosed and private! Our 7 lbs dog loves going from inside the house to outside in the backyard and huge enclosed front yard. If you're looking for a place to get away during the pandemic- look no further than Pete's place since you'll have everything you need here minus groceries (which are only a short walk or drive away). I highly recommend staying at Pete's place for anybody or any family. It's really a dream come true.",en
674784,750155647,2021-04-18,28225107,Mac,"Really really nice place. Hosts are kind and responsive and caring. The house itself feels really big and the front and back yards are awesome, neighborhood is great for families. Would absolutely stay again",en
674784,762597246,2021-05-25,22014920,Kellie,"Pete’s home was perfect for our family vacation.  We were very comfortable and had everything we needed.  The kids loved the pool, swing set, and yard.",en
674784,764528127,2021-05-30,300376286,Kevin,Very nice way better then a hotel,en
674784,767852412,2021-06-07,347443203,Jennifer,"Ideal location, close to major highways but still very quiet neighborhood. So glad I picked this house, perfect for a family with kids! The tv room was a nice hangout for the kids when they needed some chill time, lots of books for all ages as well. Backyard was the best part! Swings, scooters, and of course the pool! I paid extra fee for gas heating the pool and im so glad i did, it was perfect temperature the entire stay and the kids enjoyed it everyday, nice big wading area with covered umbrella so i could sit with the baby and watch the older kids. Even had floaty and pool toys! Lots of outdoor seating options as well. Pete was extremely nice, very quick to respond to any questions and made sure we had everything we needed. Would absolutely book again if back in the area!",en
